predecessor_work_id,successor_work_id,dependency_type,severity,min_lag_days,overlap_days,reason,shared
SUST_plant28_boiler_tube_W2,SUST_plant28_SCR_catalyst_changeout_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W2,SUST_PLANT_BOWEN_U1_704_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W2,SUST_PLANT_BOWEN_U1_SCR_catalyst_changeout_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W2,SUST_PLANT_BOWEN_U1_706_W2,SS,Medium,7,0,Shared resources ['materials'] within 0 days at same plant.,resources:materials
SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W2,SUST_PLANT_BOWEN_U1_705_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W2,SUST_PLANT_BOWEN_U1_boiler_tube_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_701_W2,SUST_plant28_702_W2,SS,Medium,7,0,Shared resources ['electrical'] within 0 days at same plant.,resources:electrical
SUST_PLANT_BOWEN_U1_704_W2,SUST_PLANT_BOWEN_U1_SCR_catalyst_changeout_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_704_W2,SUST_PLANT_BOWEN_U1_705_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_704_W2,SUST_PLANT_BOWEN_U1_boiler_tube_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_702_W2,SUST_plant28_gypsum_handling_upkeep_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_702_W2,SUST_plant28_703_W2,SS,Medium,7,0,"Shared resources ['civil', 'mechanical'] within 0 days at same plant.","resources:civil,mechanical"
SUST_plant28_702_W2,SUST_plant28_SCR_catalyst_changeout_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_SCR_catalyst_changeout_W2,SUST_PLANT_BOWEN_U1_705_W2,SS,Medium,7,0,"Shared resources ['environmental', 'mechanical'] within 0 days at same plant.","resources:environmental,mechanical"
SUST_PLANT_BOWEN_U1_SCR_catalyst_changeout_W2,SUST_PLANT_BOWEN_U1_boiler_tube_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_gypsum_handling_upkeep_W2,SUST_plant28_703_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_gypsum_handling_upkeep_W2,SUST_plant28_SCR_catalyst_changeout_W2,SS,Medium,7,0,"Shared resources ['environmental', 'mechanical'] within 0 days at same plant.","resources:environmental,mechanical"
SUST_plant9_706_W2,SUST_plant9_boiler_Pulverizer_overhaul_W2,SS,Medium,7,0,Shared resources ['materials'] within 0 days at same plant.,resources:materials
SUST_plant28_703_W2,SUST_plant28_SCR_catalyst_changeout_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_705_W2,SUST_PLANT_BOWEN_U1_boiler_tube_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_boiler_Pulverizer_overhaul_W2,SUST_plant9_boiler_tube_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_boiler_Pulverizer_overhaul_W2,SUST_plant9_704_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_boiler_Pulverizer_overhaul_W2,SUST_plant9_SCR_catalyst_changeout_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_boiler_tube_W2,SUST_plant9_704_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_boiler_tube_W2,SUST_plant9_SCR_catalyst_changeout_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_704_W2,SUST_plant9_SCR_catalyst_changeout_W2,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_southern-power-gpc-sinclair_de80ca_main_bearing_inspection_2026-07-01,SW_SUST_plant_southern-power-gpc-sinclair_de80ca_gearbox_oil_change_2026-07-01,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_703_W3,SUST_plant28_gypsum_handling_upkeep_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_703_W3,SUST_plant28_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_703_W3,SUST_plant28_SCR_catalyst_changeout_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_703_W3,SUST_plant28_702_W3,SS,Medium,7,0,"Shared resources ['civil', 'mechanical'] within 0 days at same plant.","resources:civil,mechanical"
SUST_plant28_gypsum_handling_upkeep_W3,SUST_plant28_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_gypsum_handling_upkeep_W3,SUST_plant28_SCR_catalyst_changeout_W3,SS,Medium,7,0,"Shared resources ['environmental', 'mechanical'] within 0 days at same plant.","resources:environmental,mechanical"
SUST_plant28_gypsum_handling_upkeep_W3,SUST_plant28_702_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_705_W3,SUST_PLANT_BOWEN_U1_704_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_705_W3,SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_705_W3,SUST_PLANT_BOWEN_U1_SCR_catalyst_changeout_W3,SS,Medium,7,0,"Shared resources ['environmental', 'mechanical'] within 0 days at same plant.","resources:environmental,mechanical"
SUST_PLANT_BOWEN_U1_705_W3,SUST_PLANT_BOWEN_U1_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_boiler_tube_W3,SUST_plant28_SCR_catalyst_changeout_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_boiler_tube_W3,SUST_plant28_702_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_704_W3,SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_704_W3,SUST_PLANT_BOWEN_U1_SCR_catalyst_changeout_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_704_W3,SUST_PLANT_BOWEN_U1_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_SCR_catalyst_changeout_W3,SUST_plant28_702_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_SCR_catalyst_changeout_W3,SUST_plant9_705_W3,SS,Medium,7,0,"Shared resources ['environmental', 'mechanical'] within 0 days at same plant.","resources:environmental,mechanical"
SUST_plant9_SCR_catalyst_changeout_W3,SUST_plant9_boiler_Pulverizer_overhaul_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_SCR_catalyst_changeout_W3,SUST_plant9_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_SCR_catalyst_changeout_W3,SUST_plant9_704_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant28_701_W3,SUST_plant28_702_W3,SS,Medium,7,0,Shared resources ['electrical'] within 0 days at same plant.,resources:electrical
SUST_plant9_705_W3,SUST_plant9_boiler_Pulverizer_overhaul_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_705_W3,SUST_plant9_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_705_W3,SUST_plant9_704_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W3,SUST_PLANT_BOWEN_U1_SCR_catalyst_changeout_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W3,SUST_PLANT_BOWEN_U1_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W3,SUST_PLANT_BOWEN_U1_706_W3,SS,Medium,7,0,Shared resources ['materials'] within 0 days at same plant.,resources:materials
SUST_PLANT_BOWEN_U1_SCR_catalyst_changeout_W3,SUST_PLANT_BOWEN_U1_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_706_W3,SUST_plant9_boiler_Pulverizer_overhaul_W3,SS,Medium,7,0,Shared resources ['materials'] within 0 days at same plant.,resources:materials
SUST_plant9_boiler_Pulverizer_overhaul_W3,SUST_plant9_boiler_tube_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_boiler_Pulverizer_overhaul_W3,SUST_plant9_704_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SUST_plant9_boiler_tube_W3,SUST_plant9_704_W3,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_PLANT_GASTON_U3_main_bearing_inspection_2026-12-30,SW_SUST_PLANT_GASTON_U3_gearbox_oil_change_2026-12-30,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2026-12-30,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_scr_catalyst_changeout_2027-04-01,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,SS,Medium,7,0,"Shared resources ['mechanical', 'ndt'] within 0 days at same plant.","resources:mechanical,ndt"
SW_SUST_plant_doe-lpo-nan_6ec756_scr_catalyst_changeout_2027-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_scr_catalyst_changeout_2027-04-01,SS,Medium,7,0,"Shared resources ['environmental', 'mechanical'] within 0 days at same plant.","resources:environmental,mechanical"
SW_SUST_plant_doe-lpo-nan_6ec756_scr_catalyst_changeout_2027-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_eia-10018-0_66d132_tracker_inspection_&_rea_2027-09-30,SUST_plant_eia-10020-0_6bff7e_wellfield_inspection_&_w,SS,Medium,7,0,Shared resources ['mechanical'] within 21 days at same plant.,resources:mechanical
SW_SUST_plant_gpc-morgan-falls_850259_hrsg_tube_cleaning_&_ins_2027-11-03,SW_SUST_plant_gpc-morgan-falls_850259_gas_turbine_borescope_&__2027-11-03,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_gpc-morgan-falls_850259_spillway_&_gate_maintena_2027-11-03,SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2027-11-03,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_eia-10024-0_680a25_hrsg_tube_cleaning_&_ins_2028-01-25,SW_SUST_plant_eia-10024-0_680a25_combustor_hardware_refre_2028-01-25,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2028-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2028-04-01,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_southern-power-gpc-sinclair_de80ca_main_bearing_inspection_2028-07-01,SW_SUST_plant_southern-power-gpc-sinclair_de80ca_gearbox_oil_change_2028-07-01,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_PLANT_GASTON_U2_refueling_outage_scope_2028-11-20,SW_SUST_PLANT_GASTON_U2_containment_inspection_2028-11-20,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_PLANT_GASTON_U2_refueling_outage_scope_2028-11-20,SW_SUST_PLANT_GASTON_U2_steam_generator_tube_ins_2028-11-20,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_PLANT_GASTON_U2_containment_inspection_2028-11-20,SW_SUST_PLANT_GASTON_U2_steam_generator_tube_ins_2028-11-20,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_PLANT_GASTON_U2_steam_generator_tube_ins_2028-11-20,SW_SUST_PLANT_GASTON_U2_refueling_outage_scope_2028-11-20,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_PLANT_GASTON_U2_steam_generator_tube_ins_2028-11-20,SW_SUST_PLANT_GASTON_U2_containment_inspection_2028-11-20,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2028-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2028-12-30,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_PLANT_GASTON_U3_gearbox_oil_change_2028-12-30,SW_SUST_PLANT_GASTON_U3_main_bearing_inspection_2028-12-30,SS,Medium,7,0,Shared resources ['mechanical'] within 0 days at same plant.,resources:mechanical
SW_SUST_PLANT_GASTON_U3_blade_inspection_&_repai_2026-12-30,SW_SUST_PLANT_GASTON_U3_blade_inspection_&_repai_2027-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_PLANT_GASTON_U3_blade_inspection_&_repai_2026-12-30,SW_SUST_PLANT_GASTON_U3_blade_inspection_&_repai_2028-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_PLANT_GASTON_U3_blade_inspection_&_repai_2027-12-30,SW_SUST_PLANT_GASTON_U3_blade_inspection_&_repai_2028-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_PLANT_GASTON_U3_main_bearing_inspection_2026-12-30,SW_SUST_PLANT_GASTON_U3_blade_inspection_&_repai_2027-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_PLANT_GASTON_U3_main_bearing_inspection_2026-12-30,SW_SUST_PLANT_GASTON_U3_blade_inspection_&_repai_2028-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2024-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2025-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2024-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2026-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2024-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2025-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2026-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2025-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2026-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_turbine/generator_runner_2024-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2025-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_turbine/generator_runner_2024-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2026-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_turbine/generator_runner_2024-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_doe-lpo-nan_6ec756_turbine/generator_runner_2026-04-01,SW_SUST_plant_doe-lpo-nan_6ec756_boiler_tube_inspection_&_2027-04-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W1,SUST_plant9_705_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W1,SUST_plant9_705_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W1,SUST_plant9_boiler_Pulverizer_overhaul_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W1,SUST_plant9_boiler_Pulverizer_overhaul_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W1,SUST_plant9_boiler_tube_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W1,SUST_plant9_boiler_tube_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W2,SUST_plant9_705_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W2,SUST_plant9_boiler_Pulverizer_overhaul_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_706_W2,SUST_plant9_boiler_tube_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W1,SUST_plant9_705_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W1,SUST_plant9_705_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W1,SUST_plant9_boiler_Pulverizer_overhaul_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W1,SUST_plant9_boiler_Pulverizer_overhaul_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W1,SUST_plant9_boiler_tube_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W1,SUST_plant9_boiler_tube_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W2,SUST_plant9_705_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W2,SUST_plant9_boiler_Pulverizer_overhaul_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant9_boiler_tube_W2,SUST_plant9_boiler_tube_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2026-10-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2027-10-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2028-10-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2027-04-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2027-10-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2027-04-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2028-10-01,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10018-0_66d132_tracker_inspection_&_rea_2026-03-30,SW_SUST_plant_eia-10018-0_66d132_pv_array_cleaning_&_repa_2027-03-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10018-0_66d132_tracker_inspection_&_rea_2026-03-30,SW_SUST_plant_eia-10018-0_66d132_pv_array_cleaning_&_repa_2028-03-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10018-0_66d132_tracker_inspection_&_rea_2026-03-30,SUST_plant_eia-10020-0_6bff7e_brine_pumps/heat_exchang,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10018-0_66d132_tracker_inspection_&_rea_2026-03-30,SUST_plant_eia-10020-0_6bff7e_wellfield_inspection_&_w,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10018-0_66d132_tracker_inspection_&_rea_2027-09-30,SW_SUST_plant_eia-10018-0_66d132_pv_array_cleaning_&_repa_2028-03-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant_eia-10020-0_6bff7e_wellfield_inspection_&_w,SW_SUST_plant_eia-10018-0_66d132_pv_array_cleaning_&_repa_2028-03-30,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant28_boiler_tube_W1,SUST_plant28_703_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant28_boiler_tube_W1,SUST_plant28_703_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant28_boiler_tube_W1,SUST_plant28_boiler_tube_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant28_boiler_tube_W1,SUST_plant28_boiler_tube_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant28_boiler_tube_W2,SUST_plant28_703_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_plant28_boiler_tube_W2,SUST_plant28_boiler_tube_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_705_W1,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_705_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_705_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W1,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_boiler_tube_W1,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_boiler_tube_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SW_SUST_plant_eia-10023-0_8943bb_boiler_tube_inspection_&_2024-04-01,SUST_PLANT_BOWEN_U1_boiler_tube_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_PLANT_BOWEN_U1_706_W1,SUST_PLANT_BOWEN_U1_705_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_PLANT_BOWEN_U1_706_W1,SUST_PLANT_BOWEN_U1_705_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_PLANT_BOWEN_U1_706_W1,SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W2,FS,High,3,0,Inspection should precede overhaul/repair.,
SUST_PLANT_BOWEN_U1_706_W1,SUST_PLANT_BOWEN_U1_boiler_Pulverizer_overhaul_W3,FS,High,3,0,Inspection should precede overhaul/repair.,
